System Starting Up...
The Current Data Values  (Braking) are:	Height: 000035	Velocity: 000629	Acceleration: 000212	Pressure: 000034	The time is: 14:44:03	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000037	Velocity: 000648	Acceleration: 000321	Pressure: 000042	The time is: 14:44:03	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000038	Velocity: 000671	Acceleration: 000390	Pressure: 000038	The time is: 14:44:03	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000035	Velocity: 000680	Acceleration: 000132	Pressure: 000030	The time is: 14:44:03	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000037	Velocity: 000678	Acceleration: -00026	Pressure: 000039	The time is: 14:44:03	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000034	Velocity: 000678	Acceleration: 000000	Pressure: 000030	The time is: 14:44:03	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000033	Velocity: 000680	Acceleration: 000039	Pressure: 000032	The time is: 14:44:03	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000032	Velocity: 000683	Acceleration: 000039	Pressure: 000030	The time is: 14:44:04	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000035	Velocity: 000684	Acceleration: 000020	Pressure: 000039	The time is: 14:44:04	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000038	Velocity: 000684	Acceleration: 000000	Pressure: 000044	The time is: 14:44:04	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000038	Velocity: 000679	Acceleration: -00090	Pressure: 000039	The time is: 14:44:04	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000036	Velocity: 000679	Acceleration: 000002	Pressure: 000032	The time is: 14:44:04	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000034	Velocity: 000691	Acceleration: 000188	Pressure: 000030	The time is: 14:44:04	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000033	Velocity: 000692	Acceleration: 000011	Pressure: 000032	The time is: 14:44:05	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000038	Velocity: 000695	Acceleration: 000050	Pressure: 000046	The time is: 14:44:05	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000039	Velocity: 000701	Acceleration: 000100	Pressure: 000043	The time is: 14:44:05	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000040	Velocity: 000698	Acceleration: -00036	Pressure: 000041	The time is: 14:44:05	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000036	Velocity: 000702	Acceleration: 000061	Pressure: 000028	The time is: 14:44:05	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000036	Velocity: 000705	Acceleration: 000050	Pressure: 000035	The time is: 14:44:05	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000040	Velocity: 000709	Acceleration: 000070	Pressure: 000048	The time is: 14:44:05	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000045	Velocity: 000714	Acceleration: 000071	Pressure: 000055	The time is: 14:44:06	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000043	Velocity: 000717	Acceleration: 000052	Pressure: 000038	The time is: 14:44:06	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000042	Velocity: 000723	Acceleration: 000082	Pressure: 000042	The time is: 14:44:06	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000044	Velocity: 000738	Acceleration: 000249	Pressure: 000047	The time is: 14:44:06	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000046	Velocity: 000738	Acceleration: 000014	Pressure: 000051	The time is: 14:44:06	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000043	Velocity: 000792	Acceleration: 000896	Pressure: 000036	The time is: 14:44:06	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000043	Velocity: 000807	Acceleration: 000249	Pressure: 000042	The time is: 14:44:06	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000043	Velocity: 000791	Acceleration: -00267	Pressure: 000043	The time is: 14:44:07	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000044	Velocity: 000795	Acceleration: 000062	Pressure: 000047	The time is: 14:44:07	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000046	Velocity: 000781	Acceleration: -00217	Pressure: 000049	The time is: 14:44:07	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000043	Velocity: 000784	Acceleration: 000059	Pressure: 000037	The time is: 14:44:07	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000045	Velocity: 000664	Acceleration: -01715	Pressure: 000050	The time is: 14:44:07	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000043	Velocity: 000678	Acceleration: 000220	Pressure: 000039	The time is: 14:44:07	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000042	Velocity: 000681	Acceleration: 000052	Pressure: 000038	The time is: 14:44:08	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000039	Velocity: 000688	Acceleration: 000100	Pressure: 000035	The time is: 14:44:08	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000041	Velocity: 000691	Acceleration: 000053	Pressure: 000044	The time is: 14:44:08	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000041	Velocity: 000698	Acceleration: 000112	Pressure: 000041	The time is: 14:44:08	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000043	Velocity: 000714	Acceleration: 000306	Pressure: 000048	The time is: 14:44:08	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000042	Velocity: 000718	Acceleration: 000073	Pressure: 000041	The time is: 14:44:08	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000043	Velocity: 000722	Acceleration: 000051	Pressure: 000043	The time is: 14:44:08	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000045	Velocity: 000723	Acceleration: 000023	Pressure: 000049	The time is: 14:44:09	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000044	Velocity: 000729	Acceleration: 000081	Pressure: 000043	The time is: 14:44:09	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000043	Velocity: 000741	Acceleration: 000210	Pressure: 000041	The time is: 14:44:09	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000044	Velocity: 000748	Acceleration: 000122	Pressure: 000047	The time is: 14:44:09	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000044	Velocity: 000760	Acceleration: 000200	Pressure: 000043	The time is: 14:44:09	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000044	Velocity: 000763	Acceleration: 000053	Pressure: 000045	The time is: 14:44:09	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000044	Velocity: 000814	Acceleration: 000899	Pressure: 000045	The time is: 14:44:09	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000044	Velocity: 000771	Acceleration: -00731	Pressure: 000045	The time is: 14:44:10	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000043	Velocity: 000805	Acceleration: 000587	Pressure: 000041	The time is: 14:44:10	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000046	Velocity: 000802	Acceleration: -00056	Pressure: 000051	The time is: 14:44:10	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000048	Velocity: 000716	Acceleration: -01298	Pressure: 000051	The time is: 14:44:10	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000047	Velocity: 000727	Acceleration: 000171	Pressure: 000045	The time is: 14:44:10	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000044	Velocity: 000736	Acceleration: 000152	Pressure: 000038	The time is: 14:44:10	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000047	Velocity: 000744	Acceleration: 000122	Pressure: 000054	The time is: 14:44:11	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000047	Velocity: 000748	Acceleration: 000073	Pressure: 000047	The time is: 14:44:11	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000047	Velocity: 000752	Acceleration: 000073	Pressure: 000046	The time is: 14:44:11	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000050	Velocity: 000756	Acceleration: 000073	Pressure: 000055	The time is: 14:44:11	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000049	Velocity: 000763	Acceleration: 000113	Pressure: 000048	The time is: 14:44:11	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000052	Velocity: 000768	Acceleration: 000082	Pressure: 000057	The time is: 14:44:11	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000051	Velocity: 000771	Acceleration: 000062	Pressure: 000050	The time is: 14:44:11	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000052	Velocity: 000777	Acceleration: 000104	Pressure: 000055	The time is: 14:44:12	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000049	Velocity: 000781	Acceleration: 000062	Pressure: 000043	The time is: 14:44:12	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000045	Velocity: 000786	Acceleration: 000081	Pressure: 000037	The time is: 14:44:12	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000045	Velocity: 000789	Acceleration: 000063	Pressure: 000046	The time is: 14:44:12	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000044	Velocity: 000796	Acceleration: 000103	Pressure: 000043	The time is: 14:44:12	The date is: 28/04/2018
